species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME034,plant_3,9,1583273240,1280.9,20200303 16:07:20,16:07:20,1583273240,0.001669778,13.69233797,399.977,188.6482637,18.74635922,39.74652284,0.109000812,3.447019874,0.107121548,0.067117113,66.0630987,25.57561319,25.0358,3.18647051,50.80069553,1.675382462,3.29795182,1.511088048,-73.63720228,107.4502222,6.615210336,106.491329,-0.041154708,0.046199765,3.453291992,0,0,1,0,52720.74196,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2191-20200303-16_13_11,168.6170769,318.593,0.470744565,0.5,337.1828022,13.69233797,79.36348571,0.654731899,0.042986221,0.448870261,DARK-2192-20200303-16_13_14,110,208.593,0.718988284,0.406731952,0.586542436,0.358681367,2191,300,300,300,7155.31,313.504,-0.00565492,2.43784,399.997,337.1828022,0.842963328,0.195926655,1583273240,399.977,403.553,16.8597,16.4509,499.957,99.1722,0.199821,25.614,25.0358,999.9,0,0,10007.5,0,6.02607,-3.57639,406.836,410.303,0.408825,398.562,403.553,16.6957,16.4509,1.67201,1.63147,14.639,14.2593,399.997,0.899967,0.100033,0,169.126,4.99951,816.862,3519.43,36.5,40.125,38.562,40.437,39.937,355.48,39.51,0,150,168.6170769,0.619145294,6.735282047,816.5943462,15,1583273153,16:05:52,101,1.415,0.164,403,16,0.38,0.11,399.9852381,-0.074337662,0.011795499,1,1.507941386,0.008258307,0.000960606,1,2,2,2/2,2.96419,2.79153,0.0931421,0.096632,0.0880355,0.0894918,21092.5,27255.4,23566,27837.8,31356.7,33610.6,37651,40266.4,2.00362,2.03708,0.0524558,0,24.1746,999.9,46.649,30.051,20.0992,61.6459,32.2196,1,-0.0544284,0.358968,20.1983,5.26506,12.0159,4.9994,3.288,828.6,9999,9999,9999,1.87853,1.88354,1.88154,1.87862,1.87836,1.88049,1.87944,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.415,0.164,2,512.482,510.111,24.3979,26.4958,30.0001,26.5066,26.4764,20.7578,26.3021,65.3401,24.3656,403.566,16.4764,100.396,100.429
ME034,plant_3,10,1583273391,1431.4,20200303 16:09:50,16:09:50,1583273391,0.00163036,15.77390505,399.969,155.7284093,15.47417795,39.74349644,0.107885059,3.440044156,0.106040055,0.066438172,98.01072654,25.36572145,24.9371,3.167773189,52.02218719,1.677265794,3.224135479,1.490507394,-71.89887242,54.89605952,3.378386037,84.38629967,-0.041049497,0.046081657,3.44630024,0,0,1,0,52658.49274,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2193-20200303-16_15_42,168.2325385,256.216,0.343395657,0.5,505.244817,15.77390505,86.74943782,0.576138883,0.032807425,0.801604596,DARK-2194-20200303-16_15_44,108.6,147.616,0.596029303,0.581824271,0.455123147,0.515131608,2193,300,300,300,7153.54,253.066,-0.00550592,3.81322,600.058,505.244817,0.841993302,0.193986605,1583273391,399.969,404.059,16.8796,16.4805,500.009,99.1664,0.200042,25.2331,24.9371,999.9,0,0,9982.5,0,6.04028,-4.08957,406.836,410.829,0.399084,398.51,404.059,16.6886,16.4805,1.67389,1.63431,14.6564,14.2862,600.058,0.933006,0.0669942,0,167.969,4.99951,1221.72,5350.84,36.875,40.187,38.75,40.5,40.125,555.19,39.87,0,150,168.2325385,-1.901196594,-14.79111113,1223.260769,15,1583273311,16:08:30,102,1.459,0.191,404,17,0.35,0.16,399.9648571,-0.630701299,0.036707707,0,1.493056075,-0.00564821,0.001066977,1,1,2,1/2,2.96433,2.79152,0.0931324,0.0967242,0.0880075,0.0896092,21094.2,27253.3,23567.7,27838.5,31360,33606.7,37653.8,40266.9,2.00408,2.03752,0.0596419,0,23.9576,999.9,46.704,30.011,20.078,61.9759,32.0152,1,-0.0554878,0.597805,20.1952,5.26491,12.0159,4.9998,3.288,828.6,9999,9999,9999,1.87855,1.88355,1.88154,1.87863,1.87836,1.8805,1.87944,1.87545,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.459,0.191,2,512.645,510.272,23.459,26.4846,29.9999,26.491,26.4602,20.7735,26.0234,65.3401,23.4667,403.932,16.5276,100.403,100.431
ME034,plant_3,11,1583273541,1581.9,20200303 16:12:21,16:12:21,1583273541,0.001608649,15.90292042,399.994,148.2383949,14.72975747,39.74553701,0.105383859,3.438819159,0.103622044,0.064919616,97.97157182,25.47782289,25.003,3.180246343,51.63240698,1.67536907,3.244801411,1.504877273,-70.94142322,62.57034625,3.85540539,93.45590024,-0.041031031,0.046060927,3.445072429,0,0,1,0,52616.78881,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2195-20200303-16_18_12,166.3828462,255.769,0.349480015,0.5,505.0412529,15.90292042,88.25091222,0.552721401,0.033076104,0.804753207,DARK-2196-20200303-16_18_15,114.4,141.369,0.632289638,0.592831131,0.463450646,0.516252746,2195,300,300,300,7153.19,252.478,-0.00550555,3.86125,599.816,505.0412529,0.841993633,0.193987266,1583273541,399.994,404.113,16.8607,16.467,500.127,99.1653,0.200033,25.3405,25.003,999.9,0,0,9978.12,0,6.05449,-4.11865,406.854,410.879,0.393728,398.549,404.113,16.6927,16.467,1.67199,1.63295,14.6388,14.2733,599.816,0.93298,0.0670201,0,166.348,4.99951,1209.87,5348.63,37.062,40.312,38.937,40.562,40.25,554.95,39.86,0,150,166.3828462,-0.108102569,-9.404102552,1211.232692,15,1583273462,16:11:01,103,1.445,0.168,404,16,0.2,0.17,400.0141905,-0.064675325,0.009459785,1,1.505186761,-0.00436865,0.001147794,1,2,2,2/2,2.96464,2.79148,0.0931387,0.0967332,0.0880226,0.0895545,21094.1,27253.7,23567.8,27839.1,31359.4,33609.9,37653.7,40268.4,2.00415,2.03775,0.0623986,0,23.9783,999.9,46.777,29.95,20.04,61.8759,31.887,1,-0.0559324,0.560054,20.1954,5.26296,12.0159,4.99995,3.28768,828.6,9999,9999,9999,1.87855,1.88355,1.88156,1.87866,1.87836,1.88051,1.87947,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.445,0.168,2,512.633,510.367,23.7465,26.4746,29.9999,26.4842,26.4535,20.7835,25.8738,65.3401,23.7415,404.254,16.4742,100.403,100.434
ME034,plant_3,12,1583273692,1732.4,20200303 16:14:51,16:14:51,1583273692,0.001605297,16.49346309,400.003,140.5352466,13.96449924,39.7469085,0.105903493,3.451794386,0.104130985,0.065238647,129.9145815,25.33244589,24.95,3.170211452,52.59696532,1.675717094,3.185957753,1.494494358,-70.79357958,15.46433985,0.947566135,75.53290788,-0.041226772,0.046280664,3.458077488,0,0,1,0,52912.05179,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2197-20200303-16_20_43,162.7646923,219.754,0.259332288,0.5,673.1953252,16.49346309,87.29064209,0.50763126,0.025691413,1.100530243,DARK-2198-20200303-16_20_45,108.2,111.554,0.510867452,0.684340622,0.363322638,0.606583404,2197,300,300,300,7150.86,216.112,-0.00535651,3.2475,800.003,673.1953252,0.841491001,0.192982002,1583273692,400.003,404.27,16.864,16.471,499.972,99.1665,0.200026,25.0331,24.95,999.9,0,0,10025.6,0,6.05023,-4.26782,406.864,411.041,0.392939,398.561,404.27,16.676,16.471,1.67234,1.63337,14.642,14.2773,800.003,0.949982,0.0500181,0,162.44,4.99951,1579.93,7182.36,37.5,40.437,39.125,40.687,40.562,755.24,39.76,0,150.0999999,162.7646923,-1.615658122,-17.76410258,1582.2,15,1583273620,16:13:40,104,1.442,0.188,404,17,0.63,0.47,399.9884286,0.30187013,0.018625562,1,1.495126771,0.000336537,0.000730123,1,2,2,2/2,2.96426,2.79189,0.0931459,0.0967675,0.0879624,0.0895756,21095.5,27253.9,23569.3,27840.3,31363.6,33610.7,37656.3,40270.3,2.0043,2.0387,0.0724755,0,23.7596,999.9,46.869,29.9,20.0199,61.8159,32.0713,1,-0.0571494,0.800569,20.193,5.26401,12.0159,4.99975,3.288,828.7,9999,9999,9999,1.87853,1.88355,1.88151,1.87863,1.87836,1.88049,1.87944,1.87545,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.442,0.188,2,512.565,510.87,22.9929,26.4578,30,26.4664,26.4357,20.789,25.885,65.3401,23.0024,404.314,16.4949,100.41,100.439
ME034,plant_3,13,1583273842,1882.9,20200303 16:17:22,16:17:22,1583273842,0.001789614,17.14397607,400.005,155.4749866,15.44783515,39.74408639,0.117293781,3.447659585,0.115121151,0.072142569,129.9051681,25.42311378,25.0022,3.180094667,52.1089141,1.67323493,3.211033964,1.506859737,-78.92198167,30.20391132,1.854657162,83.04175495,-0.041164361,0.046210601,3.453933174,0,0,1,0,52811.76826,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2199-20200303-16_23_13,159.8963462,217.827,0.265947995,0.5,673.1457667,17.14397607,89.5108834,0.546429047,0.026659683,1.119112521,DARK-2200-20200303-16_23_16,98.8,119.027,0.486701789,0.671921099,0.373917618,0.61141659,2199,300,300,300,7150.17,212.654,-0.00535596,2.84686,799.944,673.1457667,0.841491113,0.192982225,1583273842,400.005,404.452,16.8403,16.4022,500.011,99.1588,0.200174,25.1647,25.0022,999.9,0,0,10011.2,0,6.0687,-4.44696,406.857,411.197,0.438089,398.626,404.452,16.6693,16.4022,1.66987,1.62643,14.6191,14.2115,799.944,0.949982,0.0500181,0,159.737,4.99951,1555.75,7181.83,37.75,40.625,39.437,40.812,40.812,755.18,39.76,0,150,159.8963462,-2.243042747,-9.427008543,1557.348462,15,1583273767,16:16:07,105,1.379,0.171,404,16,0.45,0.22,399.9618095,-0.016519481,0.014669758,1,1.505248737,0.007358937,0.001270349,1,2,2,2/2,2.96439,2.79191,0.0931546,0.0967963,0.0879337,0.0892987,21096.5,27253.8,23570.6,27841,31366,33621.6,37657.9,40271.2,2.0046,2.03888,0.0764057,0,23.7473,999.9,46.93,29.86,20.0014,61.2059,32.1154,1,-0.0585493,0.773061,20.1929,5.26281,12.0159,4.99995,3.288,828.7,9999,9999,9999,1.87853,1.88354,1.88149,1.87862,1.87836,1.88049,1.87944,1.87544,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.379,0.171,2,512.603,510.842,23.3286,26.4288,30.0005,26.4486,26.4202,20.7916,26.061,64.969,23.3191,404.437,16.4146,100.415,100.441
ME034,plant_3,14,1583273993,2033.4,20200303 16:19:52,16:19:52,1583273993,0.001899433,17.25265028,400.011,170.5173907,16.94106476,39.74147286,0.126215354,3.452571262,0.123706957,0.077538066,193.7481576,25.14640026,24.8859,3.158111894,53.81503921,1.669711936,3.102686462,1.488399958,-83.76500493,-55.17042049,-3.371137336,51.44159488,-0.041238502,0.046293832,3.458856151,0,0,1,0,53005.03579,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2201-20200303-16_25_44,160.9948462,191.816,0.160680829,0.5,1009.2582,17.25265028,81.08422203,0.449472411,0.017888908,1.406472469,DARK-2202-20200303-16_25_46,105.6,86.216,0.357487634,0.757820172,0.239075786,0.676655816,2201,300,300,300,7145.66,188.47,-0.00505782,2.19849,1200.09,1009.2582,0.840985426,0.191970853,1583273993,400.011,404.496,16.8062,16.3412,500.011,99.1512,0.19975,24.5895,24.8859,999.9,0,0,10030,0,6.05449,-4.48477,406.849,411.216,0.465044,398.579,404.496,16.6012,16.3412,1.66636,1.62025,14.5865,14.1527,1200.09,0.967012,0.0329876,0,160.691,4.99951,2352.82,10847.6,38.5,40.875,39.812,41,41.25,1155.67,39.42,0,150.0999999,160.9948462,-2.904957255,-27.46529916,2355.940769,15,1583273926,16:18:45,106,1.432,0.205,405,17,0.37,0.18,399.9857143,-0.000467532,0.006612707,1,1.488972271,-0.005723237,0.000815293,1,2,2,2/2,2.96439,2.79164,0.0931422,0.0968007,0.0876653,0.0890527,21097.8,27253.6,23571.7,27840.9,31377,33630.7,37660,40271.3,2.00487,2.03925,0.0916794,0,23.3795,999.9,47.296,29.819,20.1122,61.9259,31.9151,1,-0.0591794,1.15733,20.1868,5.26341,12.0159,5.0009,3.288,828.8,9999,9999,9999,1.87851,1.88354,1.88148,1.87863,1.87836,1.88049,1.87943,1.87544,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.432,0.205,2,512.644,510.935,21.9457,26.428,29.9999,26.4331,26.4024,20.7896,27.1014,65.75,22.0107,404.431,16.3294,100.42,100.441
ME034,plant_3,15,1583274143,2183.9,20200303 16:22:23,16:22:23,1583274143,0.001561104,17.62190617,400.012,114.9343556,11.41901637,39.74219503,0.102591971,3.441189643,0.100922601,0.063224349,193.7338844,25.44866498,25.0148,3.1824843,53.52877703,1.68329972,3.144663139,1.49918458,-68.84469063,-37.17849178,-2.283335766,85.42736621,-0.041066768,0.046101044,3.44744836,0,0,1,0,52753.50837,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2203-20200303-16_28_14,157.6036923,186.734,0.155998949,0.5,1009.1751,17.62190617,78.71512738,0.504107447,0.018256279,1.471965058,DARK-2204-20200303-16_28_17,92.6,94.134,0.309455751,0.744894256,0.235233097,0.689402183,2203,300,300,300,7144.5,184.266,-0.00505689,2.55702,1199.99,1009.1751,0.840986259,0.191972517,1583274143,400.012,404.555,16.9427,16.5606,500.038,99.1523,0.200207,24.8144,25.0148,999.9,0,0,9988.12,0,6.02607,-4.54385,406.917,411.368,0.410145,398.58,404.555,16.7657,16.5606,1.68269,1.64202,14.7376,14.3589,1199.99,0.966987,0.033013,0,157.556,4.99951,2308.95,10846.5,38.937,41.125,40.187,41.25,41.625,1155.54,39.45,0,150,157.6036923,-1.477333327,-13.62017096,2310.787308,15,1583274169,16:22:48,107,1.432,0.177,405,17,0.33,0.24,399.9874286,0.295636364,0.016378184,1,1.499403766,-0.021673458,0.002568033,1,2,2,2/2,2.96449,2.79174,0.0931493,0.096819,0.0883099,0.0899292,21098.6,27254.8,23572.8,27842.7,31355.8,33600.3,37661.4,40273.4,2.00535,2.04032,0.100248,0,23.3678,999.9,47.393,29.789,20.118,61.9459,31.899,1,-0.0602718,1.39788,20.1844,5.26236,12.0159,4.9999,3.288,828.8,9999,9999,9999,1.87851,1.88354,1.88149,1.87863,1.87835,1.88049,1.87943,1.87545,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.432,0.177,2,512.789,511.528,22.2147,26.3954,30,26.4137,26.3847,20.796,25.7374,65.75,22.2113,404.574,16.5516,100.424,100.447
ME034,plant_3,16,1583274320,2360.5,20200303 16:25:19,16:25:19,1583274320,0.002042783,17.79282118,399.975,179.685472,17.85180447,39.73763384,0.136027405,3.458164711,0.13312328,0.08345781,241.6762893,25.15459349,24.901,3.16095854,54.59171906,1.673515962,3.065512483,1.487442578,-90.08674575,-95.62331977,-5.828052793,50.13817104,-0.041322991,0.046388678,3.464462476,0,0,1,0,53145.03939,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2205-20200303-16_31_11,159.1188077,180.518,0.118543261,0.5,1261.2615,17.79282118,74.75702533,0.453794081,0.014742936,1.557085294,DARK-2206-20200303-16_31_13,98.6,81.918,0.261226987,0.774330531,0.181935099,0.70499278,2205,300,300,300,7141.54,178.326,-0.00483353,2.75864,1500.06,1261.2615,0.840807368,0.191614736,1583274320,399.975,404.609,16.8446,16.3445,499.985,99.1507,0.199594,24.3881,24.901,999.9,0,0,10050.6,0,6.04028,-4.63315,406.828,411.332,0.500113,398.558,404.609,16.6436,16.3445,1.67015,1.62057,14.6218,14.1558,1500.06,0.972995,0.0270048,0,159.243,4.99951,2919.45,13592.3,39.687,41.5,40.687,41.5,42.187,1454.69,40.37,0,176.3999999,159.1188077,-0.654051285,-11.12478632,2920.662308,15,1583274247,16:24:07,108,1.417,0.201,405,17,0.28,0.12,399.9822857,-0.055012987,0.011719511,1,1.485254161,-0.001546469,0.00112121,1,2,2,2/2,2.9644,2.79167,0.0931541,0.0968368,0.0878442,0.0890797,21101.9,27258.6,23576.4,27846.8,31376.7,33636.6,37667.1,40279.6,2.00637,2.04093,0.115007,0,23.0108,999.9,47.516,29.719,20.0905,61.2604,32.0994,1,-0.0655335,1.17419,20.1837,5.26401,12.0159,5.00075,3.288,828.9,9999,9999,9999,1.87853,1.88357,1.88154,1.87864,1.87836,1.88049,1.87947,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.417,0.201,2,513.045,511.485,21.5447,26.3464,29.9997,26.3664,26.3369,20.79,26.8386,65.75,21.5744,404.698,16.2819,100.439,100.462
ME034,plant_3,17,1583274470,2511,20200303 16:27:50,16:27:50,1583274470,0.001555762,18.20252703,399.979,104.4475752,10.37767481,39.74100869,0.102094721,3.433660548,0.100437793,0.062920249,241.6762893,25.43539197,25.0144,3.182408415,54.29379696,1.681043505,3.096198091,1.50136491,-68.60909107,-85.13462189,-5.233188357,82.69938803,-0.040953298,0.045973665,3.439901972,0,0,1,0,52659.67321,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2207-20200303-16_33_41,157.0662692,180.615,0.130380814,0.5,1261.2615,18.20252703,82.22215071,0.499487861,0.015067774,1.555712001,DARK-2208-20200303-16_33_44,90.4,90.215,0.261028995,0.75696385,0.200045415,0.704749491,2207,300,300,300,7140.16,176.396,-0.00483246,2.15822,1500.06,1261.2615,0.840807368,0.191614736,1583274470,399.979,404.666,16.9191,16.5383,500.04,99.1575,0.200238,24.5545,25.0144,999.9,0,0,9960,0,6.02607,-4.68668,406.863,411.471,0.380764,398.556,404.666,16.7481,16.5383,1.67766,1.6399,14.6912,14.3389,1500.06,0.972999,0.0270006,0,156.739,4.99951,2890.66,13592.3,40.187,41.812,41.187,41.812,42.625,1454.69,40.37,0,150,157.0662692,-0.087076925,-10.1911111,2891.622692,15,1583274409,16:26:49,109,1.423,0.171,405,16,0.66,0.23,399.9810476,0.124051948,0.00870947,1,1.502892439,-0.014133759,0.00179145,1,2,2,2/2,2.96458,2.79152,0.09317,0.0968636,0.0882645,0.0898632,21103.5,27258.5,23578.3,27847.5,31364.7,33608,37670.2,40279.8,2.0069,2.0422,0.120875,0,23.028,999.9,47.43,29.688,20.0162,61.6704,31.859,1,-0.066936,1.7457,20.1786,5.26446,12.0159,4.99935,3.288,828.9,9999,9999,9999,1.87852,1.88354,1.8815,1.87861,1.87836,1.88049,1.87948,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.423,0.171,2,513.053,512.081,21.3992,26.2953,30,26.3293,26.305,20.7903,25.4043,65.338,21.4004,404.65,16.517,100.447,100.463
ME034,plant_3,18,1583274621,2661.5,20200303 16:30:20,16:30:20,1583274621,0.001608477,18.32125732,400.026,114.2794025,11.35463413,39.74599772,0.106440724,3.451252784,0.104650075,0.06556467,241.6469996,25.41183954,24.9758,3.175092899,54.45536015,1.685299616,3.094827784,1.489793283,-70.93382371,-79.76561111,-4.87703387,86.07053092,-0.041218596,0.046271484,3.457534639,0,0,1,0,52988.22729,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2209-20200303-16_36_12,155.9168846,178.548,0.126750876,0.5,1261.11,18.32125732,79.92339856,0.444407106,0.015163732,1.58529876,DARK-2210-20200303-16_36_14,99.2,79.348,0.285213432,0.781048519,0.195686385,0.709933816,2209,300,300,300,7139.14,175.208,-0.0048317,2.18054,1499.88,1261.11,0.840807265,0.19161453,1583274621,400.026,404.748,16.9618,16.5681,500.022,99.1587,0.199836,24.5471,24.9758,999.9,0,0,10024.4,0,6.02607,-4.72211,406.928,411.567,0.393686,398.588,404.748,16.7828,16.5681,1.68191,1.64287,14.7305,14.3669,1499.88,0.972999,0.0270006,0,155.782,4.99951,2876.57,13590.7,40.5,42.125,41.5,42.062,42.937,1454.52,40.36,0,150.1000001,155.9168846,-0.406188029,-5.467692281,2877.348846,15,1583274568,16:29:28,110,1.438,0.179,405,17,0.61,0.16,399.9400476,0.480779221,0.028533149,1,1.494410407,-0.016375436,0.001844928,1,2,2,2/2,2.96457,2.79168,0.0931844,0.0968877,0.0884068,0.089989,21104.8,27259.8,23580.1,27849.4,31361.9,33606.8,37672.8,40284,2.00738,2.04297,0.120729,0,22.9916,999.9,47.479,29.678,20.0244,61.4004,31.9952,1,-0.0715142,1.11255,20.1839,5.26431,12.0159,5.00045,3.288,828.9,9999,9999,9999,1.87851,1.88354,1.88149,1.87857,1.87836,1.88049,1.87945,1.87545,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.438,0.179,2,513.086,512.329,21.5659,26.2639,29.999,26.2986,26.2742,20.7917,25.0443,65.338,21.5835,404.624,16.5187,100.454,100.472
ME034,plant_3,19,1583274771,2812,20200303 16:32:51,16:32:51,1583274771,0.001719626,17.79072573,400.022,139.613909,13.87176631,39.74540748,0.113922866,3.444912297,0.111870539,0.070100401,241.6581715,25.39452098,24.9861,3.177043528,54.49524708,1.6871395,3.095938803,1.489904028,-75.83548941,-80.41767439,-4.926356647,80.47865108,-0.041122911,0.04616407,3.45117957,0,0,1,0,52869.199,MPF-2176-20200303-15_51_50,62.89807692,461.5999231,398.7018462,0.863738979,-0.801876376,MPF-2211-20200303-16_38_42,155.0839231,175.395,0.115801915,0.5,1261.1688,17.79072573,73.02288126,0.451523704,0.014742358,1.631773557,DARK-2212-20200303-16_38_45,96.2,79.195,0.256469183,0.78326487,0.180547844,0.717841981,2211,300,300,300,7138.24,173.844,-0.00483108,3.30908,1499.95,1261.1688,0.840807227,0.191614454,1583274771,400.022,404.623,16.9804,16.5595,500.019,99.158,0.200054,24.5531,24.9861,999.9,0,0,10001.2,0,6.02607,-4.60037,406.932,411.436,0.420948,398.578,404.623,16.8054,16.5595,1.68374,1.642,14.7474,14.3587,1499.95,0.973004,0.0269965,0,155.12,4.99951,2864.04,13591.4,40.812,42.375,41.812,42.312,43.187,1454.59,40.36,0,150,155.0839231,0.146461536,-5.350085474,2864.824231,15,1583274710,16:31:49,111,1.444,0.175,405,17,0.66,0.18,400.0094762,0.874753247,0.047002147,0,1.488030373,0.001547482,0.000888934,1,1,2,1/2,2.96458,2.79171,0.0931891,0.0968711,0.0885002,0.0899604,21107,27262.6,23582.5,27851.6,31361.8,33610.1,37676.6,40286.7,2.0077,2.04352,0.121035,0,22.9969,999.9,47.546,29.638,20.0084,61.8104,32.0192,1,-0.0734756,1.4315,20.1814,5.26461,12.0159,5.00085,3.288,829,9999,9999,9999,1.87851,1.88354,1.88147,1.87859,1.87831,1.88049,1.87943,1.87545,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.444,0.175,2,513.033,512.437,21.5882,26.2377,30.0003,26.2697,26.2455,20.7937,25.1286,65.338,21.5485,404.716,16.4956,100.465,100.48
